ts,wind_speed,wind_direction,wind_gust
1326499200,4.053468,192.973434,4.7
1326510000,4.74721,196.144333,5.7
1326520800,4.380012,188.666611,5
1326531600,3.887313,195.823914,4.1
1326542400,4.012144,216.384338,3.9
1326553200,4.88043,218.678146,5.1
1326564000,4.30545,196.877686,5.1
1326574800,3.669945,184.219101,4.2
1326585600,3.372506,182.209122,3.8
1326596400,3.160396,179.093506,3.5
1326607200,2.998216,186.319092,3.3
1326618000,1.838478,247.619858,1.1
1326628800,2.779101,294.443939,1.9
1326639600,2.602307,277.507355,1.9
1326650400,1.829645,254.14064,1.9
1326661200,2.1578,213.469131,2.3
1326672000,2.239486,201.753906,2.4
1326682800,2.743319,185.648254,3
1326693600,2.971279,188.320999,3.3
1326704400,2.511135,238.018799,1.6
1326715200,3.41586,266.643402,2.2
1326726000,4.093165,240.428741,3.7
1326736800,4.011234,221.159058,4.5
1326747600,3.823258,198.766678,4.3
1326758400,3.59451,182.870361,4
1326769200,4.384199,173.97731,4.9
1326780000,4.080049,180.280869,4.6
1326790800,3.456892,209.457077,3.1
1326801600,3.517101,231.696365,2.9
1326812400,5.088693,217.815735,5.2
1326823200,4.903305,190.576584,5.6
1326834000,4.699979,186.474808,5.4
1326844800,4.881732,181.525955,5.6
1326855600,4.76526,174.097977,5.4
1326866400,5.07004,179.773987,5.8
1326877200,4.358945,199.848343,4.2
1326888000,5.411414,214.306763,4.8
1326898800,5.199865,211.152725,5.3
1326909600,4.663915,184.426971,5.4
1326920400,4.724511,173.070526,5.4
1326931200,5.424979,174.499588,6.3
1326942000,6.407262,175.793335,7.6
1326952800,6.72757,173.941956,8
1326963600,7.270887,186.079117,8
1326974400,8.351886,192.305573,8.6
1326985200,8.419989,184.837112,9.6
1326996000,7.571109,176.895721,9.3
1327006800,7.488398,173.482361,9.1
1327017600,7.383258,174.559662,9.1
1327028400,7.723794,173.233826,9.6
1327039200,7.135412,174.289413,8.8
1327050000,6.997714,188.546967,8.4
1327060800,7.70795,193.657639,8.6
1327071600,7.494992,186.281097,8.4
1327082400,5.752434,173.912796,7.1
1327093200,4.997679,175.17923,6
1327104000,4.609772,176.2686,5.4
1327114800,4.530177,180.505905,5.1
1327125600,4.573544,177.744446,5.1
1327136400,4.387812,196.824326,4.4
1327147200,3.857046,220.794632,3.2
1327158000,3.502371,229.16803,3.3
1327168800,3.446506,201.801407,3.8
1327179600,3.440058,179.666885,3.9
1327190400,2.940272,180.77948,3.3
1327201200,3.27,180,3.7
1327212000,2.000625,178.567902,2.3
1327222800,1.975702,274.354218,1.8
1327233600,1.511622,288.914398,3.7
1327244400,3.057859,186.195343,4.4
1327255200,4.181913,196.9617,5.1
1327266000,3.23246,190.336563,4.1
1327276800,3.747239,194.369995,4.5
1327287600,4.564263,190.349747,5.4
1327298400,4.080649,185.766479,4.5
1327309200,2.723692,213.164978,2.8
1327320000,3.195325,231.480209,3.3
1327330800,4.256994,210.178925,4.7
1327341600,4.231997,181.760315,4.9
1327352400,3.304421,170.594681,3.6
1327363200,3.056354,188.845932,3.4
1327374000,2.770162,189.768356,3
1327384800,3.335656,189.490555,3.8
1327395600,1.587766,244.241867,1.2
1327406400,1.773866,279.40921,1.6
1327417200,2.620172,270.656036,2.6
1327428000,0.977548,329.237274,1.2
1327438800,1.581455,330.030426,1.9
1327449600,2.253974,333.662323,2.7
1327460400,1.549355,263.700653,1.7
1327471200,2.202385,221.871185,2.3
1327482000,2.389079,300.429077,2.6
1327492800,4.595672,319.412231,4.2
1327503600,4.986783,326.118744,5.3
1327514400,3.078263,320.933228,3.5
1327525200,2.597306,330.47403,3
1327536000,2.346103,328.952484,2.9
1327546800,2.352297,327.323303,3
1327557600,2.161481,321.009003,3.1
1327568400,3.748626,313.702942,3.7
1327579200,4.174829,317.135468,3.8
1327590000,3.756608,320.292084,3.6
1327600800,1.198541,296.778839,1.5
1327611600,2.061965,192.890488,2.5
1327622400,2.408319,175.236359,2.7
1327633200,3.13,175.418777,3.5
1327644000,3.327281,176.208847,3.8
1327654800,3.090275,221.063828,2.2
1327665600,3.099242,243.765656,2.3
1327676400,2.88092,252.005295,2.1
1327687200,3.500914,203.929245,3.8
1327698000,5.044452,197.536972,5.6
1327708800,5.471234,189.255737,6.2
1327719600,5.34161,185.155579,6.3
1327730400,5.42403,185.395264,6.3
1327741200,5.33166,198.706818,5.4
1327752000,6.369694,209.019653,6.1
1327762800,6.37942,209.176727,6.7
1327773600,5.0013,200.97171,5.7
1327784400,4.464045,182.439377,5.1
1327795200,4.530706,181.011734,5.1
1327806000,4.071769,181.688828,4.5
1327816800,3.458338,183.979385,3.9
1327827600,2.284841,218.42482,2
1327838400,2.386797,265.674957,1.5
1327849200,2.748545,245.95285,2.7
1327860000,2.006614,229.243851,2.2
1327870800,0.434166,7.943471,0.7
1327881600,1.514266,312.8591,1.8
1327892400,2.220203,0.77422,2.6
1327903200,1.925851,18.152706,2.2
1327914000,1.669012,224.028976,1.8
1327924800,3.233713,222.869629,3.3
1327935600,3.312356,200.130905,3.5
1327946400,2.33118,189.3815,2.7
1327957200,2.663269,24.159081,3.1
1327968000,2.314239,356.531769,3
1327978800,1.946535,331.460022,2.7
1327989600,1.446167,305.99826,2
1328000400,2.659323,291.161255,2.3
1328011200,3.272002,306.799866,2.6
1328022000,3.289772,310.809082,3
1328032800,2.268083,318.932892,2.7
1328043600,1.82877,311.009094,2.3
1328054400,1.747341,354.746185,2.3
1328065200,1.489228,139.356979,1.8
1328076000,1.796719,160.153122,2.3
1328086800,2.542302,158.7845,6.1
1328097600,4.094802,186.30928,5
1328108400,4.876433,190.157715,5.7
1328119200,4.770796,194.444046,5.7
1328130000,5.443537,197.203323,6
1328140800,5.064632,193.240524,5.7
1328151600,5.417241,182.962753,6.2
1328162400,5.590349,183.486832,6.3
1328173200,4.900663,187.386032,5.4
1328184000,4.651236,206.014145,4.5
1328194800,5.536154,202.627823,5.8
1328205600,5.03746,190.060684,5.8
1328216400,4.493606,185.875534,5.3
1328227200,4.133195,184.579453,4.8
1328238000,4.2508,185.670364,5.2
1328248800,3.620663,190.503006,4.3
1328259600,3.543247,215.349701,3.4
1328270400,3.446114,232.664566,2.8
1328281200,3.097386,239.543839,2.9
1328292000,3.622403,216.015747,4
1328302800,3.13683,213.690063,3.4
1328313600,3.464463,200.265701,3.8
1328324400,3.710526,191.188797,4.2
1328335200,3.410528,191.672348,3.9
1328346000,3.260567,211.837753,3.2
1328356800,3.663796,223.672928,3.4
1328367600,4.132432,222.842621,4.3
1328378400,4.331697,204.553421,5.3
1328389200,4.105046,189.393478,4.7
1328400000,3.413913,188.082642,3.9
1328410800,3.58508,190.933823,4
1328421600,3.400191,186.247147,3.8
1328432400,3.005279,206.479797,3
1328443200,3.275622,226.855591,3.1
1328454000,3.488266,229.184906,3.8
1328464800,3.177184,208.58168,3.7
1328475600,2.594803,200.530212,2.9
1328486400,2.769856,210.360657,2.9
1328497200,1.990779,202.442749,2.1
1328508000,1.749429,208.322952,1.9
1328518800,1.574325,254.90448,1.5
1328529600,2.061892,297.434967,2.2
1328540400,1.095536,303.835114,1.1
1328551200,1.504161,291.447754,2
1328562000,1.909607,333.569122,2.5
1328572800,2.535685,351.837952,3.2
1328583600,3.088689,352.184692,4.1
1328594400,3.252215,357.885437,4.1
1328605200,5.781531,336.450073,7.1
1328616000,5.958691,329.992737,6.1
1328626800,5.047623,321.677002,4.9
1328637600,2.405203,302.434662,3.5
1328648400,4.847845,200.528381,5
1328659200,5.127621,189.315369,5.4
1328670000,5.590537,187.709778,6
1328680800,4.650688,180.985626,5
1328691600,4.201047,196.882126,4.2
1328702400,4.230957,218.088776,3.7
1328713200,3.567198,237.245468,3.1
1328724000,3.618632,219.05545,3.6
1328734800,2.434831,204.249207,2.5
1328745600,2.823048,187.326416,3.1
1328756400,3.700338,180.774231,4.1
1328767200,4.193448,177.67662,4.7
1328778000,4.420645,200.525711,4.2
1328788800,4.85927,213.330338,4.2
1328799600,5.409482,208.365326,5.1
1328810400,5.599036,192.795197,6.1
1328821200,5.571517,178.662994,6.4
1328832000,5.305101,175.675842,6
1328842800,5.730489,173.185013,6.5
1328853600,5.869659,175.309311,6.7
1328864400,5.902686,192.623566,6.2
1328875200,6.815343,204.534409,6.4
1328886000,8.163333,202.166351,8.5
1328896800,7.065522,184.871399,8.4
1328907600,6.893837,178.088089,8.7
1328918400,6.320839,176.64418,7.7
1328929200,6.689163,177.000717,8.1
1328940000,6.339669,176.835205,7.6
1328950800,5.935596,188.526001,6.6
1328961600,5.998008,202.032013,5.9
1328972400,6.694961,201.00679,7
1328983200,5.042321,186.490768,6
1328994000,4.210962,181.224655,4.8
1329004800,3.392123,182.027313,3.9
1329015600,3.30106,193.488983,3.8
1329026400,2.622079,199.609726,3
1329037200,1.774852,286.699249,1.8
1329048000,1.633707,266.139282,1
1329058800,2.638939,244.405975,2.6
1329069600,2.222521,227.552902,2.8
1329080400,2.191461,207.149689,2.7
1329091200,2.604995,187.943481,3.1
1329102000,3.615149,192.460052,4.2
1329112800,3.622154,186.340179,4.3
1329123600,3.514385,224.654144,3.4
1329134400,3.393081,255.840897,2.7
1329145200,3.561137,271.448181,2.8
1329156000,2.27706,261.158173,2.9
1329166800,2.443809,235.334503,3
1329177600,2.295844,219.166504,2.8
1329188400,2.942941,205.781418,3.4
1329199200,3.57694,197.573792,4.2
1329210000,2.407509,245.457565,2.1
1329220800,3.221335,274.807953,2.4
1329231600,3.550507,270.968292,3.5
1329242400,3.298484,230.906143,3.9
1329253200,4.18422,197.525558,5.1
1329264000,1.989095,198.161667,2.6
1329274800,2.245373,207.592163,2.9
1329285600,2.783541,210.434235,3.6
1329296400,3.176051,212.789429,3.2
1329307200,3.09076,285.385193,2.5
1329318000,3.299591,319.79422,3.5
1329328800,1.623484,205.933716,2.4
1329339600,4.547669,193.608444,5.5
1329350400,4.733551,188.626526,5.5
1329361200,6.232856,187.467072,7
1329372000,6.538295,192.633362,6.9
1329382800,6.135968,206.105682,5.4
1329393600,5.322274,216.288559,4.5
1329404400,3.990614,217.874985,4
1329415200,3.655598,198.335815,3.6
1329426000,3.689783,207.259506,3.6
1329436800,3.749453,208.342148,3.9
1329447600,4.150084,191.959763,4.6
1329458400,2.692248,182.341644,2.8
1329469200,1.156936,247.646805,1.5
1329480000,1.1245,350.788971,3.1
1329490800,0.90934,81.780792,2.4
1329501600,1.122943,151.837479,1.9
1329512400,0.294279,260.21759,1.5
1329523200,2.732398,174.539795,3.5
1329534000,3.483102,190.922806,3.9
1329544800,3.88398,204.651505,3.7
1329555600,3.774864,205.750473,3.7
1329566400,4.560395,212.644638,4.3
1329577200,5.220737,212.563782,4.6
1329588000,6.076973,202.851944,6.3
1329598800,5.227934,206.467026,5.3
1329609600,5.250295,206.467438,5.5
1329620400,5.236869,198.019775,5.9
1329631200,5.007764,187.919754,5.5
1329642000,5.249648,203.341904,5.1
1329652800,6.725296,209.385605,6.3
1329663600,7.984485,196.891693,8.4
1329674400,6.713337,187.876633,8
1329685200,5.913053,178.158646,7.1
1329696000,5.913654,173.884506,6.8
1329706800,6.652578,171.528854,7.9
1329717600,6.106865,173.701248,6.9
1329728400,6.246767,192.01149,6.6
1329739200,6.688512,196.59259,6.6
1329750000,6.601606,191.888657,7
1329760800,4.677136,184.906067,5.3
1329771600,3.64,180,4.1
1329782400,3.662854,189.745193,4.2
1329793200,3.713826,186.49353,4.3
1329804000,3.976091,183.171844,4.6
1329814800,4.301535,211.694763,4.2
1329825600,5.170155,216.426605,4.9
1329836400,4.880871,219.42981,4.9
1329847200,4.45576,200.631287,5.3
1329858000,4.635601,184.702057,5.5
1329868800,4.022798,177.863083,4.6
1329879600,4.91,180,5.6
1329890400,4.630044,180.247498,5.4
1329901200,3.745531,211.01622,3.8
1329912000,3.335881,238.358749,2.9
1329922800,2.630931,239.633835,2.3
1329933600,2.786898,226.453903,3.4
1329944400,2.591872,221.872192,3.1
1329955200,1.876193,200.270096,2.3
1329966000,2.193171,189.977707,2.7
1329976800,3.102805,188.33902,3.7
1329987600,4.066952,218.109741,4
1329998400,5.354932,220.531662,5.2
1330009200,5.56045,226.748947,5.9
1330020000,4.826531,207.786194,6.4
1330030800,4.071032,199.814774,5
1330041600,3.950494,195.865707,4.6
1330052400,2.919726,189.462326,3.6
1330063200,2.388996,193.803574,2.9
1330074000,2.423324,301.328705,2.8
1330084800,4.82084,358.930298,8.3
1330095600,4.183455,357.671082,5.4
1330106400,0.250799,66.501434,1.6
1330117200,6.903449,168.299423,7.7
1330128000,8.032559,170.396957,10.1
1330138800,8.293932,170.492249,11.6
1330149600,7.854508,175.47261,10.1
1330160400,7.941417,185.854172,9.6
1330171200,8.127743,190.563354,10.1
1330182000,7.126697,189.449112,8.9
1330192800,6.033324,185.039658,7.4
1330203600,4.711285,181.337875,5.7
1330214400,4.420011,179.870361,5.1
1330225200,4.310011,180.132935,5
1330236000,3.521718,178.210083,3.9
1330246800,2.112061,245.376434,1.5
1330257600,2.781115,293.523224,1.8
1330268400,3.506337,304.777832,2.7
1330279200,2.956248,316.096436,3
1330290000,2.564527,321.968262,2.8
1330300800,2.107913,335.623535,2.5
1330311600,1.472481,317.752472,1.8
1330322400,2.303128,336.997406,2.8
1330333200,4.531104,330.662903,4.6
1330344000,5.787858,332.416656,5.6
1330354800,5.834835,331.546295,5.9
1330365600,3.555236,329.395538,4
1330376400,2.570058,330.642242,3.1
1330387200,2.254107,322.570892,2.8
1330398000,2.140841,299.678497,2.6
1330408800,3.18,328.109222,4
1330419600,5.993705,334.503784,7.3
1330430400,6.463575,345.942261,7.7
1330441200,3.972908,4.619923,5.3
1330452000,1.957882,17.231821,2.7
1330462800,1.414284,175.539154,2
1330473600,3.381789,189.016663,3.8
1330484400,3.871602,189.365005,4.3
1330495200,2.162059,195.836197,2.3
1330506000,3.573472,355.023315,4.5
1330516800,5.064632,22.767801,9.2
1330527600,4.227529,57.362492,8.7
1330538400,1.496262,81.544975,2.4
1330549200,0.382099,47.121098,1.3
1330560000,0.671789,314.396912,1.3
1330570800,0.907855,319.467163,1.6
1330581600,2.137405,344.533295,2.8
1330592400,3.476377,338.749481,3.9
1330603200,3.808674,349.103119,5
1330614000,3.512407,357.878906,5.5
1330624800,2.748545,347.177246,3.2
1330635600,3.21596,354.289398,3.8
1330646400,2.179105,347.813416,2.7
1330657200,3.601805,204.78624,3.7
1330668000,5.356164,202.735062,4.9
1330678800,4.52094,192.130157,5.8
1330689600,4.603173,189.50325,6
1330700400,6.477932,186.203445,6.6
1330711200,4.722383,181.820221,5.8
1330722000,3.464809,185.299225,5
1330732800,5.022449,186.516571,6.2
1330743600,5.646893,195.931458,6.1
1330754400,4.701064,187.578537,5.4
1330765200,4.33352,206.742447,4.5
1330776000,5.461547,209.146317,6
1330786800,5.498691,215.077393,5.7
1330797600,5.085528,207.5224,5.5
1330808400,4.638814,196.403488,5.2
1330819200,3.312099,187.983307,3.8
1330830000,2.984577,200.803207,3.3
1330840800,2.47655,184.16803,2.7
1330851600,3.34368,218.686569,3.1
1330862400,3.944528,237.317139,4.2
1330873200,4.563551,241.750275,4.7
1330884000,3.818377,225,4.4
1330894800,3.790119,202.166351,4.4
1330905600,4.336681,185.026978,5
1330916400,4.969517,174.920395,5.8
1330927200,4.581321,181.375839,5.2
1330938000,3.48415,209.581696,3.3
1330948800,2.885342,237.742035,2.5
1330959600,3.617638,227.800888,3.5
1330970400,4.082083,210.145294,4.7
1330981200,4.259883,183.903549,4.9
1330992000,4.260047,179.731003,4.9
1331002800,4.64349,177.778427,5.3
1331013600,4.461614,181.541214,5.1
1331024400,4.646859,205.903336,4.7
1331035200,5.705243,213.272263,5.6
1331046000,6.322475,208.429642,7.1
1331056800,5.646849,185.589432,7.3
1331067600,6.001083,174.165909,7.4
1331078400,6.070124,171.282532,7.1
1331089200,6.265541,169.98143,7.3
1331100000,5.801327,172.372726,6.7
1331110800,4.531633,198.794785,4.6
1331121600,4.238136,217.329544,3.3
1331132400,6.040803,218.615372,6
1331143200,5.240468,195.494858,6.6
1331154000,5.102715,175.954391,6.3
1331164800,5.652689,172.170929,6.6
1331175600,6.195361,174.813934,7.2
1331186400,6.266259,177.438965,7.2
1331197200,6.103523,197.841232,6.4
1331208000,6.706363,204.960114,6.5
1331218800,6.45248,200.597626,6.8
1331229600,5.270465,179.238998,6.6
1331240400,5.832495,164.486404,7.1
1331251200,5.817233,167.994675,6.7
1331262000,5.992704,169.908951,6.9
1331272800,5.868058,175.503937,7
1331283600,6.141636,196.457977,6.5
1331294400,6.441778,205.172729,6.1
1331305200,6.689222,201.117447,7.6
1331316000,5.164746,175.669357,6.5
1331326800,4.845142,167.484024,5.8
1331337600,5.009242,170.462463,5.9
1331348400,5.287882,172.283646,6.2
1331359200,4.418144,174.805573,5.3
1331370000,4.110487,214.192642,4.2
1331380800,4.108346,225.295837,3.9
1331391600,3.665024,226.990173,3.7
1331402400,4.792505,194.007248,6.2
1331413200,4.238832,167.603149,5.1
1331424000,3.603401,173.46666,4.4
1331434800,3.040148,180.565399,3.8
1331445600,2.272642,188.094452,2.9
1331456400,1.990226,295.921295,1.9
1331467200,3.316338,315.122162,3.1
1331478000,3.376818,312.239441,3.9
1331488800,1.746683,315.695862,2.4
1331499600,2.224275,345.15155,3
1331510400,2.528814,343.930115,3.3
1331521200,2.42998,5.194428,3.3
1331532000,2.940153,0.584631,4
1331542800,5.196479,329.338776,5.3
1331553600,6.785116,328.254181,6.6
1331564400,5.084339,325.497284,5.5
1331575200,2.833231,329.452423,3.7
1331586000,1.958622,329.638275,2.7
1331596800,0.914166,250.177536,1.5
1331607600,1.569841,214.094971,2.1
1331618400,0.992824,206.306961,1.5
1331629200,1.704699,301.079041,2.3
1331640000,3.402617,329.440552,3
1331650800,2.924791,333.610168,2.1
1331661600,0.626259,160.407715,1.3
1331672400,3.510399,175.588776,4.3
1331683200,4.216266,174.965515,5
1331694000,4.441846,174.315079,5.1
1331704800,4.060197,179.435532,4.5
1331715600,3.23396,214.034042,2.6
1331726400,3.509102,239.708313,2.9
1331737200,2.820638,209.291351,2.5
1331748000,5.12884,187.055725,5.7
1331758800,6.046693,189.135193,6.8
1331769600,6.596241,188.719742,7.6
1331780400,6.797956,189.226761,7.9
1331791200,6.266897,185.310318,7
1331802000,6.061551,202.503525,5.9
1331812800,6.34376,211.13414,6
1331823600,5.951437,210.270294,5.7
1331834400,5.882176,199.05101,6.3
1331845200,5.27785,198.33197,5.9
1331856000,5.418266,193.882355,6.2
1331866800,5.881743,188.309189,6.9
1331877600,5.712136,187.747101,6.3
1331888400,5.597946,204.59642,5.6
1331899200,7.492463,205.367996,7.5
1331910000,7.489045,199.257553,8
1331920800,7.664313,184.564972,9.1
1331931600,8.701643,182.96434,10.2
1331942400,8.184792,181.960464,9.9
1331953200,8.985766,175.659973,11.5
1331964000,8.738558,174.615616,11
1331974800,8.909904,182.701843,10.6
1331985600,8.469451,182.707001,9.7
1331996400,8.850684,179.287888,10.2
1332007200,7.586198,172.425323,9.4
1332018000,7.767999,170.889328,9.3
1332028800,7.079901,169.007492,8.4
1332039600,6.155323,171.027374,7.1
1332050400,5.311167,187.138397,6.3
1332061200,4.978454,213.530472,4.7
1332072000,4.071486,231.581955,3.3
1332082800,4.154227,231.254028,3.8
1332093600,3.748546,232.151825,4.1
1332104400,3.206696,237.350662,3.6
1332115200,3.589122,220.480087,4
1332126000,4.295404,202.445435,4.6
1332136800,3.812152,196.771225,4.2
1332147600,3.910358,225.310822,3.5
1332158400,3.557091,246.822571,3
1332169200,4.044268,237.213699,4.3
1332180000,4.124815,218.008987,4.7
1332190800,3.789063,205.144791,4.3
1332201600,4.238974,195.741165,5
1332212400,4.342557,184.358231,5
1332223200,4.904416,186.791733,5.9
1332234000,5.357687,206.852005,5.2
1332244800,5.781219,210.912766,5.3
1332255600,6.371326,201.450729,6.5
1332266400,5.386399,175.527878,8.5
1332277200,5.618728,168.710068,8
1332288000,5.944712,170.315842,7.7
1332298800,5.964939,169.763885,7
1332309600,6.375719,177.572891,8
1332320400,7.485413,196.69191,7.7
1332331200,6.969914,200.228928,6.7
1332342000,7.356915,194.886276,8
1332352800,5.703797,173.759644,8.7
1332363600,6.226918,172.247269,9
1332374400,6.085433,171.590286,7.7
1332385200,6.138436,168.726685,7.2
1332396000,6.140521,179.253525,7.6
1332406800,6.761908,197.470276,6.8
1332417600,6.219526,204.7108,6
1332428400,7.584306,200.370361,8
1332439200,6.401125,178.925842,8.7
1332450000,7.090571,170.338409,9.1
1332460800,7.263229,170.810013,9.3
1332471600,7.214243,167.023239,9.1
1332482400,7.271038,173.207306,9.3
1332493200,7.101225,192.607574,7.4
1332504000,6.786604,197.847595,6.7
1332514800,5.039782,195.773621,5.9
1332525600,4.99,180,7.2
1332536400,5.723469,171.459335,7.3
1332547200,5.717797,170.537674,6.7
1332558000,5.920009,170.569489,6.8
1332568800,5.592289,181.639496,6.6
1332579600,4.277628,218.450623,3.8
1332590400,3.085984,240.278152,1.9
1332601200,2.854908,231.684967,2.7
1332612000,2.808505,206.656281,3.7
1332622800,4.18,180,5.2
1332633600,4.070307,179.296158,4.8
1332644400,3.572394,172.278183,4.1
1332655200,3.141592,181.824097,3.7
1332666000,3.060801,247.120941,1.8
1332676800,3.925634,264.884857,2.7
1332687600,3.657895,260.717926,3.4
1332698400,4.14712,222.654724,5.1
1332709200,5.356164,196.709488,6.5
1332720000,5.163875,182.21965,6.1
1332730800,4.633238,175.667679,5.3
1332741600,3.945554,185.089249,4.5
1332752400,4.185511,221.804062,3.6
1332763200,4.231324,242.405426,3.5
1332774000,4.673863,235.4599,4.2
1332784800,5.078287,208.331314,6.3
1332795600,5.971808,191.592178,7.5
1332806400,6.08416,187.65065,7.3
1332817200,5.879456,186.641525,7.4
1332828000,5.362556,193.699356,6.2
1332838800,5.765145,209.85582,5.8
1332849600,5.678468,219.999359,5.8
1332860400,5.578862,210.840454,5.7
1332871200,5.366498,203.268692,6.2
1332882000,4.754293,205.810486,5.7
1332892800,4.654912,198.668488,5.7
1332903600,5.022599,191.019104,6.1
1332914400,4.950687,193.194138,5.6
1332925200,5.008992,213.436264,4.8
1332936000,4.943542,230.417023,4.9
1332946800,5.740601,222.387817,6.4
1332957600,5.674592,209.682266,6.4
1332968400,5.996416,201.215881,7
1332979200,5.57297,183.909821,6.7
1332990000,5.730558,180.799896,7
1333000800,5.54617,191.228897,6.5
1333011600,6.367173,208.41655,6.1
1333022400,6.187512,224.41069,6
1333033200,5.526029,217.056534,7
1333044000,4.376391,230.563202,4.9
1333054800,3.898474,226.97493,4.6
1333065600,3.596804,222.070099,4.1
1333076400,3.23512,212.118011,3.6
1333087200,1.996121,230.488434,1.9
1333098000,2.713116,292.311218,3
1333108800,3.642431,307.750824,4.2
1333119600,4.570952,310.030273,3.5
1333130400,3.008006,306.755615,3.5
1333141200,1.955428,292.236694,2.1
1333152000,1.732195,285.400177,1.9
1333162800,1.916716,252.699478,2
1333173600,2.374974,244.298096,2.1
1333184400,2.72472,290.629883,2
1333195200,3.866381,304.142181,2.9
1333206000,4.596281,314.6474,4
1333216800,2.409585,301.249207,2.8
1333227600,1.138112,306.064392,1.4
1333238400,1.106526,263.77417,1.2
1333249200,1.133711,239.816315,1.3
1333260000,0.972934,282.464935,1.1
1333270800,3.402837,316.786194,3.3
1333281600,5.284733,324.084229,5
1333292400,5.720734,319.963593,6.3
1333303200,2.8956,339.374481,3.8
1333314000,2.618415,353.200684,3.3
1333324800,1.622467,329.641876,2.4
1333335600,1.668323,207.486618,2.3
1333346400,3.410132,226.90123,4
1333357200,3.867932,237.994629,3.9
1333368000,5.260608,232.258743,5.6
1333378800,5.523812,226.246964,6.4
1333389600,4.724236,205.046204,7
1333400400,5.202192,185.294144,7.1
1333411200,5.205084,177.467407,6.3
1333422000,5.594318,175.89978,6.8
1333432800,5.037241,183.072571,6
1333443600,4.166173,217.392502,3.8
1333454400,3.351716,237.92215,2.7
1333465200,3.642472,241.464874,3.5
1333476000,3.90913,203.679733,5.1
1333486800,4.270293,179.329117,5.2
1333497600,4.930771,173.595657,5.9
1333508400,5.100039,169.835831,6
1333519200,4.828716,183.4431,6
1333530000,4.462567,213.761276,4.5
1333540800,2.832702,221.851913,2.3
1333551600,3.068632,203.223114,3.8
1333562400,5.044571,188.435287,7.5
1333573200,4.991242,174.712036,6.3
1333584000,5.236917,171.544968,6.3
1333594800,4.685905,169.673279,5.6
1333605600,4.172529,189.10112,5.4
1333616400,3.206322,230.949478,2.5
1333627200,2.742736,245.210266,2
1333638000,2.929846,255.774033,3.2
1333648800,2.873882,214.796021,4.2
1333659600,4.581091,181.250809,6.2
1333670400,5.208618,175.154129,6.4
1333681200,5.373583,168.731888,6.5
1333692000,4.80277,188.501266,6.2
1333702800,5.509918,212.247879,5.7
1333713600,5.528001,216.911346,5.5
1333724400,6.127846,207.610474,7.2
1333735200,4.448932,185.287704,6.6
1333746000,4.439516,167.247223,5.4
1333756800,4.56607,169.526794,5.4
1333767600,5.158643,167.688049,6
1333778400,4.310185,180.531738,5.6
1333789200,3.503327,227.429276,3.7
1333800000,3.156739,246.277084,3.2
1333810800,3.760013,288.772247,3.4
1333821600,2.293665,263.742554,3.1
1333832400,1.102769,239.481781,1.7
1333843200,2.851105,188.471146,3.6
1333854000,2.329635,195.945404,3
1333864800,2.604093,217.353958,3.3
1333875600,3.560407,253.855667,3.1
1333886400,4.814156,267.619019,3.9
1333897200,4.602141,295.896912,4.7
1333908000,1.854562,312.377594,2.5
1333918800,0.743034,298.979706,1.3
1333929600,0.522015,249.829346,1
1333940400,1.783143,203.114212,2.3
1333951200,2.030025,216.587646,2.5
1333962000,2.861625,309.754303,2.9
1333972800,4.918699,328.636688,5.6
1333983600,4.859836,318.50354,5
1333994400,2.613962,328.134033,3.4
1334005200,1.573086,247.184021,2.1
1334016000,3.985097,191.140762,4.8
1334026800,4.186383,174.929474,5
1334037600,4.10815,199.184738,4.6
1334048400,3.632354,247.671341,2.5
1334059200,4.204759,295.346161,4.1
1334070000,3.836926,337.311218,5.2
1334080800,1.074895,314.246155,1.7
1334091600,2.625052,195.465683,3.3
1334102400,2.763947,197.910507,3.5
1334113200,3.400735,191.706436,4.1
1334124000,3.15886,208.349899,3.5
1334134800,2.630475,268.910858,2.2
1334145600,3.644283,299.237854,2.9
1334156400,3.50561,285.384125,3.2
1334167200,3.705482,225.656021,3.8
1334178000,5.599232,202.580505,6.7
1334188800,5.455429,184.310104,6.5
1334199600,6.133596,173.164658,7.2
1334210400,5.97724,185.472137,6.9
1334221200,4.940304,209.730499,4.4
1334232000,4.487694,230.243469,4.3
1334242800,6.215859,218.271118,6.3
1334253600,6.787238,202.067902,8.1
1334264400,6.070033,180.188782,7.8
1334275200,5.904786,173.777679,7.3
1334286000,6.849037,174.72226,8.4
1334296800,6.430031,179.821793,8
1334307600,6.942521,191.212814,7.9
1334318400,7.700552,197.846725,8.6
1334329200,7.419521,194.598129,8.4
1334340000,5.441553,181.368942,7.6
1334350800,4.783011,172.310364,6.2
1334361600,4.742921,170.656845,5.7
1334372400,4.92379,170.767242,5.8
1334383200,4.350735,181.053589,5.6
1334394000,3.424763,209.184601,3.8
1334404800,2.4613,245.517517,1.9
1334415600,1.533786,252.155716,1.2
1334426400,0.579828,225,1
1334437200,1.972536,231.793823,2.5
1334448000,2.250778,222.479172,2.8
1334458800,3.403087,199.393341,4.1
1334469600,2.719504,207.601547,3.2
1334480400,1.712308,292.671356,1.7
1334491200,3.348343,319.602875,2.9
1334502000,4.5728,321.124939,4.7
1334512800,1.662077,316.218872,2.3
1334523600,1.033151,295.820984,1.6
1334534400,4.726458,191.59523,5.8
1334545200,6.184255,186.033249,7.4
