"meteostationID","timestamp","temperature","pressure","humidity","wind_max_ms","wind_min_ms","wind_avg_ms","wind_direction"
"1chipru_a020a62a11eb","1550318358","30.9","1020.12",NULL,"5.3","2.8","3.8","33.3984375"
"1chipru_a020a62a11eb","1550318667","31.2","1020.22",NULL,"6.3","3.3","4.6","14.4140625"
"1chipru_a020a62a11eb","1550318975","31.2","1020.19",NULL,"6.2","3.8","4.9","31.2890625"
"1chipru_a020a62a11eb","1550318978","31.2","1020.19",NULL,"6.2","3.8","4.9","31.2890625"
"1chipru_a020a62a11eb","1550319354","31.2","1020.11",NULL,"6.7","3.2","5","31.640625"
"1chipru_a020a62a11eb","1550319661","31.2","1020.22",NULL,"6.1","2.6","4.7","48.1640625"
"1chipru_a020a62a11eb","1550319973","31.1","1020.21",NULL,"6.5","3.6","4.9","36.9140625"
"1chipru_a020a62a11eb","1550320278","31","1020.21",NULL,"6.3","3.8","4.9","43.2421875"
"1chipru_a020a62a11eb","1550320587","30.9","1020.32",NULL,"6.7","3.2","4.7","28.4765625"
"1chipru_a020a62a11eb","1550320895","30.7","1020.14",NULL,"6.8","3.7","5.3","38.3203125"
"1chipru_a020a62a11eb","1550321204","30.5","1020.11",NULL,"6.6","4.1","5.3","33.3984375"
"1chipru_a020a62a11eb","1550321513","30.3","1020.21",NULL,"7.6","4.2","5.7","24.609375"
"1chipru_a020a62a11eb","1550321821","30.1","1020.2",NULL,"7.7","4.3","5.7","31.9921875"
"1chipru_a020a62a11eb","1550322129","30","1020.25",NULL,"7.3","4.5","5.7","42.5390625"
"1chipru_a020a62a11eb","1550322438","29.9","1020.11",NULL,"7.3","3.1","5.1","354.7265625"
"1chipru_a020a62a11eb","1550322746","29.7","1020.33",NULL,"6.6","4","5.3","10.8984375"
"1chipru_a020a62a11eb","1550323055","29.7","1020.33",NULL,"6.8","4.1","5.6","27.0703125"
"1chipru_a020a62a11eb","1550323363","29.6","1020.26",NULL,"6.8","4.7","5.8","24.9609375"
"1chipru_a020a62a11eb","1550323672","29.5","1020.23",NULL,"7","4.5","5.5","26.015625"
"1chipru_a020a62a11eb","1550323981","29.4","1020.26",NULL,"7.6","3.8","5.6","39.0234375"
"1chipru_a020a62a11eb","1550324289","29.3","1020.34",NULL,"7.7","4.8","5.9","9.140625"
"1chipru_a020a62a11eb","1550324597","29.1","1020.36",NULL,"7.3","4.5","6","15.8203125"
"1chipru_a020a62a11eb","1550324906","29","1020.35",NULL,"7.2","4","5.4","17.9296875"
"1chipru_a020a62a11eb","1550325216","28.8","1020.46",NULL,"7.1","3.7","5.6","22.8515625"
"1chipru_a020a62a11eb","1550325595","28.7","1020.34",NULL,"6.6","4.1","5.2","20.390625"
"1chipru_a020a62a11eb","1550325900","28.5","1020.28",NULL,"6.6","4.3","5.3","24.609375"
"1chipru_a020a62a11eb","1550326209","28.4","1020.33",NULL,"7","4.2","5.8","6.328125"
"1chipru_a020a62a11eb","1550326517","28.1","1020.35",NULL,"7","4.2","5.6","347.6953125"
"1chipru_a020a62a11eb","1550326826","27.8","1020.39",NULL,"7.3","4.2","5.9","13.359375"
"1chipru_a020a62a11eb","1550327135","27.5","1020.46",NULL,"7","4","5.5","15.46875"
"1chipru_a020a62a11eb","1550327443","27.1","1020.48",NULL,"6","4","5","23.5546875"
"1chipru_a020a62a11eb","1550327751","26.9","1020.38",NULL,"6.5","3.8","5","36.9140625"
"1chipru_a020a62a11eb","1550328060","26.6","1020.36",NULL,"6.5","3.6","5.1","8.7890625"
"1chipru_a020a62a11eb","1550328368","26.2","1020.41",NULL,"6.1","4","5","23.5546875"
"1chipru_a020a62a11eb","1550328677","25.7","1020.39",NULL,"6.5","4.3","5.3","23.203125"
"1chipru_a020a62a11eb","1550328985","25.2","1020.5",NULL,"6.5","3.7","5.1","18.6328125"
"1chipru_a020a62a11eb","1550329294","24.3","1020.61",NULL,"5.3","3.2","4.4","21.4453125"
"1chipru_a020a62a11eb","1550329602","23.5","1020.57",NULL,"5.7","3","4.6","17.578125"
"1chipru_a020a62a11eb","1550329911","22.8","1020.65",NULL,"5.8","3.1","4.4","18.6328125"
"1chipru_a020a62a11eb","1550330219","22.2","1020.71",NULL,"6.3","4","4.9","1.0546875"
"1chipru_a020a62a11eb","1550330528","21.6","1020.77",NULL,"6","3.5","4.7","8.7890625"
"1chipru_a020a62a11eb","1550330836","21.2","1020.87",NULL,"5.5","3.1","4.1","8.4375"
"1chipru_a020a62a11eb","1550331145","20.8","1020.79",NULL,"5.5","3.2","4.2","24.2578125"
"1chipru_a020a62a11eb","1550331454","20.5","1020.84",NULL,"5.1","2.8","4","22.1484375"
"1chipru_a020a62a11eb","1550331832","20.2","1020.88",NULL,"5.1","2.7","3.8","20.7421875"
"1chipru_a020a62a11eb","1550332140","20","1020.9",NULL,"4.7","2.6","3.6","23.5546875"
"1chipru_a020a62a11eb","1550332448","19.8","1020.92",NULL,"5.5","2.6","4.1","15.46875"
"1chipru_a020a62a11eb","1550332756","19.6","1020.97",NULL,"4.6","2.7","3.7","10.546875"
"1chipru_a020a62a11eb","1550333065","19.5","1021.13",NULL,"5","2.6","3.7","1.7578125"
"1chipru_a020a62a11eb","1550333374","19.3","1020.9",NULL,"5.1","2.6","3.8","17.2265625"
"1chipru_a020a62a11eb","1550333682","19.3","1020.95",NULL,"5.3","3.1","4.1","8.0859375"
"1chipru_a020a62a11eb","1550333991","19.2","1021.9",NULL,"5.1","3","4","11.25"
"1chipru_a020a62a11eb","1550334299","19.2","1021.28",NULL,"3.8","2.8","3.4","15.46875"
"1chipru_a020a62a11eb","1550334593","19.2","1021.23",NULL,"5.8","2.5","3.9","18.28125"
"1chipru_a020a62a11eb","1550334901","19.2","1021.31",NULL,"5.1","3.2","4.4","28.828125"
"1chipru_a020a62a11eb","1550335210","19.3","1021.28",NULL,"5.3","2.7","3.8","10.8984375"
"1chipru_a020a62a11eb","1550335519","19.3","1021.31",NULL,"5","3.3","4.2","9.140625"
"1chipru_a020a62a11eb","1550335827","19.3","1021.46",NULL,"5.2","3","4.2","19.3359375"
"1chipru_a020a62a11eb","1550336135","19.3","1021.4",NULL,"6","4","4.7","16.5234375"
"1chipru_a020a62a11eb","1550336444","19.4","1021.49",NULL,"5.5","3.3","4.4","9.84375"
"1chipru_a020a62a11eb","1550336752","19.4","1021.43",NULL,"5.3","3.3","4.3","12.65625"
"1chipru_a020a62a11eb","1550337061","19.3","1021.4",NULL,"5.1","2.6","4.1","12.65625"
"1chipru_a020a62a11eb","1550337369","19.3","1021.68",NULL,"5.5","3.3","4.2","353.3203125"
"1chipru_a020a62a11eb","1550337678","19.3","1021.6",NULL,"4.2","1.8","2.8","317.8125"
"1chipru_a020a62a11eb","1550338056","19.2","1021.68",NULL,"3.6","1.7","2.6","358.59375"
"1chipru_a020a62a11eb","1550338364","19.2","1021.76",NULL,"4.1","1.6","2.8","355.78125"
"1chipru_a020a62a11eb","1550338672","19.1","1021.95",NULL,"4.3","1.3","2.7","348.75"
"1chipru_a020a62a11eb","1550338981","19","1021.84",NULL,"4.1","1.8","2.9","348.3984375"
"1chipru_a020a62a11eb","1550339289","18.9","1022.8",NULL,"4","1.7","2.6","338.203125"
"1chipru_a020a62a11eb","1550339598","18.8","1022.2",NULL,"4.8","2.1","3.6","350.859375"
"1chipru_a020a62a11eb","1550339906","18.8","1022.8",NULL,"5.7","2.7","4.1","353.3203125"
"1chipru_a020a62a11eb","1550340215","18.7","1022.13",NULL,"5","2.6","3.8","348.3984375"
"1chipru_a020a62a11eb","1550340538","18.7","1022.18",NULL,"4.2","2.5","3.4","350.859375"
"1chipru_a020a62a11eb","1550340846","18.6","1022.35",NULL,"3.5","1.8","2.7","354.0234375"
"1chipru_a020a62a11eb","1550341156","18.5","1022.26",NULL,"4.7","2.7","3.6","344.1796875"
"1chipru_a020a62a11eb","1550341463","18.4","1022.43",NULL,"5.1","3.1","4","348.046875"
"1chipru_a020a62a11eb","1550341772","18.4","1022.4",NULL,"4","2.1","2.8","350.5078125"
"1chipru_a020a62a11eb","1550342080","18.4","1022.34",NULL,"4.6","1.8","3.1","355.4296875"
"1chipru_a020a62a11eb","1550342389","18.3","1022.39",NULL,"5.3","2.2","3.5","0.703125"
"1chipru_a020a62a11eb","1550342697","18.2","1022.45",NULL,"5.8","1.7","3.2","343.4765625"
"1chipru_a020a62a11eb","1550343006","18.2","1022.41",NULL,"5.7","1.7","3.4","2.109375"
"1chipru_a020a62a11eb","1550343317","18.1","1022.41",NULL,"5.8","3.6","4.6","3.515625"
"1chipru_a020a62a11eb","1550343624","18","1022.43",NULL,"5.3","3.3","4.1","2.8125"
"1chipru_a020a62a11eb","1550343931","17.9","1022.37",NULL,"5.8","2.8","4.2","1.7578125"
"1chipru_a020a62a11eb","1550343934","17.9","1022.37",NULL,"5.8","2.8","4.2","1.7578125"
"1chipru_a020a62a11eb","1550344310","17.8","1022.54",NULL,"6.8","2.8","4.2","5.9765625"
"1chipru_a020a62a11eb","1550344617","17.8","1022.42",NULL,"6.7","3.1","4.8","336.09375"
"1chipru_a020a62a11eb","1550344926","17.8","1022.4",NULL,"5.8","1.8","3.9","353.3203125"
"1chipru_a020a62a11eb","1550345234","17.8","1022.42",NULL,"5.8","2.5","4","327.3046875"
"1chipru_a020a62a11eb","1550345543","17.8","1022.51",NULL,"4.6","1.6","3.1","333.6328125"
"1chipru_a020a62a11eb","1550345851","17.7","1022.42",NULL,"4.3","1.3","2.7","301.2890625"
"1chipru_a020a62a11eb","1550346160","17.7","1022.59",NULL,"5.3","1.5","3","337.8515625"
"1chipru_a020a62a11eb","1550346468","17.6","1022.53",NULL,"4.3","1.3","2.5","300.234375"
"1chipru_a020a62a11eb","1550346763","17.6","1022.55",NULL,"4.2","1.2","2.7","320.625"
"1chipru_a020a62a11eb","1550347071","17.5","1022.52",NULL,"5.6","1.7","3.3","309.375"
"1chipru_a020a62a11eb","1550347379","17.4","1022.52",NULL,"5.2","1.8","3.3","358.59375"
"1chipru_a020a62a11eb","1550347688","17.4","1022.57",NULL,"4.7","2","3","304.1015625"
"1chipru_a020a62a11eb","1550347996","17.4","1022.6",NULL,"6.7","2.2","4.5","295.6640625"
"1chipru_a020a62a11eb","1550348305","17.4","1022.52",NULL,"5.2","2.5","3.7","307.96875"
"1chipru_a020a62a11eb","1550348613","17.4","1022.63",NULL,"5.8","1.7","3.6","322.03125"
"1chipru_a020a62a11eb","1550348922","17.3","1022.68",NULL,"6","1.3","3.4","285.8203125"
"1chipru_a020a62a11eb","1550349231","17.3","1022.71",NULL,"5.1","1.7","3.3","350.859375"
"1chipru_a020a62a11eb","1550349539","17.2","1022.71",NULL,"4.6","2","3.2","271.40625"
"1chipru_a020a62a11eb","1550349847","17.2","1022.62",NULL,"6.5","1.6","3.8","297.7734375"
"1chipru_a020a62a11eb","1550350170","17.1","1022.62",NULL,"4.6","1.6","3.1","324.84375"
"1chipru_a020a62a11eb","1550351974","17","1022.7",NULL,"5.6","2","3.8","339.9609375"
"1chipru_a020a62a11eb","1550352283","17","1022.7",NULL,"6.7","2.2","4.5","285.1171875"
"1chipru_a020a62a11eb","1550352591","17","1022.61",NULL,"5.8","2.5","4.2","294.2578125"
"1chipru_a020a62a11eb","1550352900","16.9","1022.55",NULL,"7","3.3","4.6","283.7109375"
"1chipru_a020a62a11eb","1550353208","17","1022.75",NULL,"6.2","2.8","4.3","324.4921875"
"1chipru_a020a62a11eb","1550353517","16.9","1022.69",NULL,"4.8","1.7","3.1","336.09375"
"1chipru_a020a62a11eb","1550353811","16.8","1022.63",NULL,"5","0.8","2.9","323.0859375"
"1chipru_a020a62a11eb","1550354119","16.7","1022.51",NULL,"4.5","1.8","2.9","348.3984375"
"1chipru_a020a62a11eb","1550354428","16.7","1022.51",NULL,"5","1.7","3.3","317.4609375"
"1chipru_a020a62a11eb","1550354737","16.6","1022.48",NULL,"3.3","1.3","2.3","353.3203125"
"1chipru_a020a62a11eb","1550355045","16.4","1022.33",NULL,"3.6","1.6","2.5","16.875"
"1chipru_a020a62a11eb","1550355353","16.3","1022.4",NULL,"3.2","1.3","2.1","350.5078125"
"1chipru_a020a62a11eb","1550355662","16.1","1022.48",NULL,"3.5","0","2.2","18.984375"
"1chipru_a020a62a11eb","1550355970","15.9","1022.59",NULL,"3.2","1.7","2.4","19.6875"
"1chipru_a020a62a11eb","1550356279","15.8","1022.52",NULL,"2.3","0.2","1.5","13.0078125"
"1chipru_a020a62a11eb","1550356587","15.6","1022.46",NULL,"3.1","1.3","1.9","13.359375"
"1chipru_a020a62a11eb","1550356896","15.5","1022.42",NULL,"3.5","2.2","2.7","4.21875"
"1chipru_a020a62a11eb","1550357204","15.4","1022.39",NULL,"3.5","2.2","2.8","11.25"
"1chipru_a020a62a11eb","1550357527","15.3","1022.3",NULL,"3.8","2.2","2.9","2.4609375"
"1chipru_a020a62a11eb","1550357835","15.3","1022.33",NULL,"4.1","2.6","3.3","0.3515625"
"1chipru_a020a62a11eb","1550358214","15.3","1022.5",NULL,"3.3","1.8","2.3","349.1015625"
"1chipru_a020a62a11eb","1550358521","15.2","1022.43",NULL,"2.6","1.5","2","351.9140625"
"1chipru_a020a62a11eb","1550358830","15.1","1022.46",NULL,"3.5","1.3","2.3","324.84375"
"1chipru_a020a62a11eb","1550359139","15","1022.34",NULL,"3","1.8","2.5","357.890625"
"1chipru_a020a62a11eb","1550359447","15","1022.34",NULL,"3.8","2.1","2.8","4.5703125"
"1chipru_a020a62a11eb","1550359755","15","1022.28",NULL,"3.3","1.2","2.4","339.2578125"
"1chipru_a020a62a11eb","1550360064","14.9","1022.34",NULL,"3.1","0.2","1.8","344.53125"
"1chipru_a020a62a11eb","1550360373","14.9","1022.34",NULL,"2.7","1.7","2.3","354.7265625"
"1chipru_a020a62a11eb","1550360681","14.9","1022.28",NULL,"3.5","1.7","2.4","359.6484375"
"1chipru_a020a62a11eb","1550360975","14.8","1022.19",NULL,"3.8","1.1","2.3","343.4765625"
"1chipru_a020a62a11eb","1550361283","14.9","1022.11",NULL,"3.8","1.8","2.8","353.3203125"
"1chipru_a020a62a11eb","1550361592","14.9","1022.14",NULL,"3.2","1.2","2.1","22.1484375"
"1chipru_a020a62a11eb","1550361900","14.9","1022.2",NULL,"3.7","1.6","2.2","18.28125"
"1chipru_a020a62a11eb","1550362209","14.8","1022.8",NULL,"3.6","2","2.6","19.6875"
"1chipru_a020a62a11eb","1550362517","14.8","1021.96",NULL,"3.5","1","2.1","354.375"
"1chipru_a020a62a11eb","1550362826","14.8","1022.2",NULL,"4.7","1.7","3.2","14.0625"
"1chipru_a020a62a11eb","1550363135","14.9","1022.3",NULL,"5.6","2.2","3.5","341.3671875"
"1chipru_a020a62a11eb","1550363443","14.9","1021.87",NULL,"4.3","1.8","3.1","351.9140625"
"1chipru_a020a62a11eb","1550363751","15","1021.79",NULL,"4.2","1.7","3.4","354.7265625"
"1chipru_a020a62a11eb","1550364060","15","1021.79",NULL,"5.8","1.2","3.4","17.2265625"
"1chipru_a020a62a11eb","1550364438","15.1","1021.73",NULL,"4.1","1.1","2.8","315.3515625"
"1chipru_a020a62a11eb","1550364760","15.1","1021.71",NULL,"4","1.6","2.7","24.2578125"
"1chipru_a020a62a11eb","1550365069","15","1021.65",NULL,"5","2","3.5","350.15625"
"1chipru_a020a62a11eb","1550365377","15","1021.62",NULL,"4.5","1.2","2.7","331.5234375"
"1chipru_a020a62a11eb","1550365686","15","1021.64",NULL,"4.6","1.2","3.2","325.1953125"
"1chipru_a020a62a11eb","1550365994","15","1021.7",NULL,"4.8","2.1","3.2","20.390625"
"1chipru_a020a62a11eb","1550366303","15","1021.73",NULL,"4.2","1.3","2.7","16.171875"
"1chipru_a020a62a11eb","1550366611","15","1021.62",NULL,"3.6","1.5","2.3","5.625"
"1chipru_a020a62a11eb","1550366920","14.9","1021.61",NULL,"3.8","1.3","2.6","4.21875"
"1chipru_a020a62a11eb","1550367228","14.9","1021.64",NULL,"4.7","2","3","9.4921875"
"1chipru_a020a62a11eb","1550367537","14.9","1021.7",NULL,"5","1.2","3","21.09375"
"1chipru_a020a62a11eb","1550367845","14.9","1021.75",NULL,"7.1","2.8","4.8","1.0546875"
"1chipru_a020a62a11eb","1550368154","14.9","1021.7",NULL,"5","2.8","4","348.3984375"
"1chipru_a020a62a11eb","1550368448","15","1021.65",NULL,"4.8","2.6","3.8","355.78125"
"1chipru_a020a62a11eb","1550368756","15","1021.62",NULL,"5.1","3.2","4","346.9921875"
"1chipru_a020a62a11eb","1550369065","15","1021.62",NULL,"5.5","3.6","4.6","351.2109375"
"1chipru_a020a62a11eb","1550369374","15.1","1021.71",NULL,"4.8","2.2","3.2","332.9296875"
"1chipru_a020a62a11eb","1550369682","15.1","1021.63",NULL,"3.6","1.8","2.7","336.4453125"
"1chipru_a020a62a11eb","1550369990","15.2","1021.66",NULL,"3.8","1","2.4","347.6953125"
"1chipru_a020a62a11eb","1550370299","15.2","1021.68",NULL,"4","1.2","2.7","324.84375"
"1chipru_a020a62a11eb","1550370677","15.2","1021.8",NULL,"4.2","0.8","2.7","324.84375"
"1chipru_a020a62a11eb","1550370985","15.2","1021.82",NULL,"3.3","1","2.2","5.625"
"1chipru_a020a62a11eb","1550371293","15.2","1021.93",NULL,"4","1.7","2.9","341.3671875"
"1chipru_a020a62a11eb","1550371602","15.2","1022.1",NULL,"3.5","1.5","2.3","337.1484375"
"1chipru_a020a62a11eb","1550371925","15.1","1022.15",NULL,"3.8","1.8","3","323.4375"
"1chipru_a020a62a11eb","1550372233","15.1","1022.15",NULL,"4.5","1.7","2.6","337.8515625"
"1chipru_a020a62a11eb","1550372542","15.1","1021.9",NULL,"4.1","1.2","2.8","349.8046875"
"1chipru_a020a62a11eb","1550372850","15.1","1021.92",NULL,"4.5","2.6","3.6","349.1015625"
"1chipru_a020a62a11eb","1550373159","15","1021.87",NULL,"4","2.2","3.2","359.296875"
"1chipru_a020a62a11eb","1550373467","15","1021.92",NULL,"4","2.5","3.3","346.640625"
"1chipru_a020a62a11eb","1550373776","14.9","1021.97",NULL,"3.6","2.7","3.1","354.375"
"1chipru_a020a62a11eb","1550374084","14.7","1022.7",NULL,"4.1","2.7","3.4","354.7265625"
"1chipru_a020a62a11eb","1550374392","14.7","1022.27",NULL,"3.6","2.3","2.9","354.7265625"
"1chipru_a020a62a11eb","1550374701","14.6","1022.32",NULL,"5.2","3","3.8","4.921875"
"1chipru_a020a62a11eb","1550375010","14.6","1022.26",NULL,"3.8","1.5","2.8","330.46875"
"1chipru_a020a62a11eb","1550375318","14.6","1022.32",NULL,"3.7","1.6","2.5","305.15625"
"1chipru_a020a62a11eb","1550375612","14.6","1022.43",NULL,"4.2","1","2.6","331.5234375"
"1chipru_a020a62a11eb","1550375921","14.6","1022.52",NULL,"4","1.7","2.6","314.296875"
"1chipru_a020a62a11eb","1550376229","14.7","1022.52",NULL,"3.6","1.2","2.4","344.1796875"
"1chipru_a020a62a11eb","1550376538","14.7","1022.58",NULL,"3.6","1.2","2.7","322.03125"
"1chipru_a020a62a11eb","1550377405","14.9","1022.67",NULL,"4","1.3","3","355.78125"
"1chipru_a020a62a11eb","1550377713","14.9","1022.73",NULL,"3.7","1.5","2.7","309.0234375"
"1chipru_a020a62a11eb","1550378022","15","1022.62",NULL,"4.1","1.7","2.9","311.484375"
"1chipru_a020a62a11eb","1550378330","15","1022.65",NULL,"4.7","1.3","2.9","331.5234375"
"1chipru_a020a62a11eb","1550378639","15.1","1022.83",NULL,"4.5","1.3","2.8","312.1875"
"1chipru_a020a62a11eb","1550378947","15.2","1022.86",NULL,"3.8","1.3","2.5","345.9375"
"1chipru_a020a62a11eb","1550379256","15.3","1022.78",NULL,"3.1","1.1","2.2","298.828125"
"1chipru_a020a62a11eb","1550379564","15.4","1022.9",NULL,"4.7","1.3","2.7","343.125"
"1chipru_a020a62a11eb","1550379873","15.5","1022.99",NULL,"4.2","1.5","2.6","311.484375"
"1chipru_a020a62a11eb","1550380182","15.7","1023.5",NULL,"3.5","1.3","2.5","299.1796875"
"1chipru_a020a62a11eb","1550380490","15.8","1023.6",NULL,"3.5","0.2","2.1","352.6171875"
"1chipru_a020a62a11eb","1550380798","16","1022.99",NULL,"3.2","1.2","2.2","328.7109375"
"1chipru_a020a62a11eb","1550381107","16.2","1022.99",NULL,"3.5","1.2","2.4","342.421875"
"1chipru_a020a62a11eb","1550381415","16.3","1023.11",NULL,"3.1","1.1","2.1","310.4296875"
"1chipru_a020a62a11eb","1550381724","16.4","1023.2",NULL,"3.3","1","2.3","278.0859375"
"1chipru_a020a62a11eb","1550382032","16.5","1023.21",NULL,"3.7","1.2","2.4","339.9609375"
"1chipru_a020a62a11eb","1550382341","16.6","1023.27",NULL,"3.8","1.7","2.7","349.1015625"
"1chipru_a020a62a11eb","1550382649","16.7","1023.22",NULL,"3.5","0.8","2.4","354.0234375"
"1chipru_a020a62a11eb","1550382958","16.9","1023.23",NULL,"3.7","0.2","2.3","322.03125"
"1chipru_a020a62a11eb","1550383266","17.1","1023.33",NULL,"3.8","1.2","2.9","349.453125"
"1chipru_a020a62a11eb","1550383269","17.1","1023.33",NULL,"3.8","1.2","2.9","349.453125"
"1chipru_a020a62a11eb","1550383645","17.5","1023.54",NULL,"2.8","1","1.8","350.5078125"
"1chipru_a020a62a11eb","1550383952","18","1023.56",NULL,"3.6","1.1","2.5","299.8828125"
"1chipru_a020a62a11eb","1550384261","18.5","1023.47",NULL,"3.6","1.3","2.5","295.3125"
"1chipru_a020a62a11eb","1550384569","19","1023.5",NULL,"3.5","1.1","2","341.015625"
"1chipru_a020a62a11eb","1550384878","19.3","1023.51",NULL,"4.1","1","2.3","330.46875"
"1chipru_a020a62a11eb","1550385186","19.3","1023.54",NULL,"3.1","0","2.1","5.2734375"
"1chipru_a020a62a11eb","1550385495","19.3","1023.52",NULL,"4","1.8","2.9","18.984375"
"1chipru_a020a62a11eb","1550385803","19.4","1023.55",NULL,"4.8","1.8","3.6","7.03125"
"1chipru_a020a62a11eb","1550386112","19.6","1023.47",NULL,"4.8","1.8","3","42.890625"
"1chipru_a020a62a11eb","1550386420","19.8","1023.37",NULL,"6","0.8","3.8","29.53125"
"1chipru_a020a62a11eb","1550386729","20.1","1023.38",NULL,"5","1.3","3.1","315"
"1chipru_a020a62a11eb","1550387044","20.4","1023.33",NULL,"6","2.3","4.3","10.546875"
"1chipru_a020a62a11eb","1550387346","20.9","1023.4",NULL,"6.2","2.3","4.5","8.7890625"
"1chipru_a020a62a11eb","1550387654","21.3","1023.31",NULL,"6","3.5","4.7","11.6015625"
"1chipru_a020a62a11eb","1550387963","21.6","1023.41",NULL,"5.2","3.5","4.4","27.421875"
"1chipru_a020a62a11eb","1550388271","22","1023.37",NULL,"5.6","2.6","4.1","21.09375"
"1chipru_a020a62a11eb","1550388579","22.4","1023.29",NULL,"5.2","2.5","4","14.4140625"
"1chipru_a020a62a11eb","1550388888","22.8","1023.25",NULL,"6.2","3.5","5.1","21.09375"
"1chipru_a020a62a11eb","1550389196","23.2","1023.24",NULL,"6.2","3.5","4.8","25.3125"
"1chipru_a020a62a11eb","1550389505","23.5","1023.31",NULL,"6.5","3.1","4.6","34.8046875"
"1chipru_a020a62a11eb","1550389508","23.5","1023.31",NULL,"6.5","3.1","4.6","34.8046875"
"1chipru_a020a62a11eb","1550389884","24","1023.28",NULL,"5.1","3.1","4","30.234375"
"1chipru_a020a62a11eb","1550390191","24.3","1023.18",NULL,"6.1","3.3","4.4","16.171875"
"1chipru_a020a62a11eb","1550390500","24.6","1022.96",NULL,"6.2","4.1","5","40.4296875"
"1chipru_a020a62a11eb","1550390808","24.7","1023",NULL,"6.5","3.8","4.8","44.6484375"
"1chipru_a020a62a11eb","1550391117","25","1022.9",NULL,"5.8","3.1","4.8","11.953125"
"1chipru_a020a62a11eb","1550391428","25.2","1022.77",NULL,"6","3.3","4.6","13.0078125"
"1chipru_a020a62a11eb","1550391734","25.6","1022.81",NULL,"6","3.1","4.4","51.328125"
"1chipru_a020a62a11eb","1550392042","25.8","1022.85",NULL,"7","3.6","4.6","33.75"
"1chipru_a020a62a11eb","1550392351","26.1","1022.81",NULL,"5.7","3.7","4.7","37.6171875"
"1chipru_a020a62a11eb","1550392659","26.2","1022.73",NULL,"6.2","3.1","4.4","27.0703125"
"1chipru_a020a62a11eb","1550392997","26.4","1022.59",NULL,"6","3.7","4.9","21.796875"
"1chipru_a020a62a11eb","1550393276","26.6","1022.69",NULL,"6.5","3.6","5","10.8984375"
"1chipru_a020a62a11eb","1550393584","26.7","1022.49",NULL,"6.1","2.8","4.7","36.9140625"
"1chipru_a020a62a11eb","1550393893","26.8","1022.35",NULL,"6.5","4","5.3","31.9921875"
"1chipru_a020a62a11eb","1550394202","26.9","1022.24",NULL,"5.2","3","4.3","41.8359375"
"1chipru_a020a62a11eb","1550394510","27.2","1022.34",NULL,"5.5","3.1","4.2","24.9609375"
"1chipru_a020a62a11eb","1550394823","27.4","1022.9",NULL,"6.7","3.6","5.3","29.1796875"
"1chipru_a020a62a11eb","1550395127","27.5","1022.7",NULL,"6.2","4","5.1","45.3515625"
"1chipru_a020a62a11eb","1550395435","27.5","1022.1",NULL,"6.3","3.7","5.4","42.890625"
"1chipru_a020a62a11eb","1550395744","27.6","1021.85",NULL,"7.1","4.5","5.5","39.375"
"1chipru_a020a62a11eb","1550395747","27.6","1021.85",NULL,"7.1","4.5","5.5","39.375"
"1chipru_a020a62a11eb","1550396122","27.7","1021.86",NULL,"6.7","3.7","5.2","41.484375"
"1chipru_a020a62a11eb","1550396430","27.9","1021.63",NULL,"7","3.7","5.2","40.4296875"
"1chipru_a020a62a11eb","1550396739","28","1021.7",NULL,"6.5","4.5","5.5","24.9609375"
"1chipru_a020a62a11eb","1550397047","28.2","1021.7",NULL,"6.5","3.1","4.5","35.5078125"
"1chipru_a020a62a11eb","1550397356","28.4","1021.66",NULL,"5.8","2.6","4.2","39.375"
"1chipru_a020a62a11eb","1550397665","28.6","1021.55",NULL,"6.1","3.5","4.6","57.65625"
"1chipru_a020a62a11eb","1550397973","28.8","1021.44",NULL,"6.8","3.6","4.8","38.3203125"
"1chipru_a020a62a11eb","1550398281","29","1021.4",NULL,"5.6","3.1","4","37.265625"
"1chipru_a020a62a11eb","1550398589","29.4","1021.41",NULL,"5.7","2.3","3.7","48.1640625"
"1chipru_a020a62a11eb","1550398898","29.7","1021.2",NULL,"5.8","2.3","3.9","32.6953125"
"1chipru_a020a62a11eb","1550399207","30.1","1021.7",NULL,"5","3","3.9","62.2265625"
"1chipru_a020a62a11eb","1550399515","30.4","1021",NULL,"5.1","3.1","4.1","47.109375"
"1chipru_a020a62a11eb","1550399824","30.6","1020.95",NULL,"5.1","2.5","3.9","47.109375"
"1chipru_a020a62a11eb","1550400132","31","1020.91",NULL,"4.3","2.5","3.4","38.671875"
"1chipru_a020a62a11eb","1550400441","31.3","1020.75",NULL,"4.8","0.8","3.2","67.8515625"
"1chipru_a020a62a11eb","1550400749","31.7","1020.62",NULL,"4.8","2.5","3.4","26.3671875"
"1chipru_a020a62a11eb","1550401057","32","1020.75",NULL,"4.6","2.3","3.5","66.4453125"
"1chipru_a020a62a11eb","1550401366","32.3","1020.56",NULL,"3.8","0","2","69.2578125"
"1chipru_a020a62a11eb","1550401675","32.5","1020.57",NULL,"4.7","2.3","3.3","33.75"
"1chipru_a020a62a11eb","1550401983","32.7","1020.43",NULL,"4","0.2","2.4","34.453125"
"1chipru_a020a62a11eb","1550402361","33.1","1020.39",NULL,"4.1","1.8","3","111.796875"
"1chipru_a020a62a11eb","1550402669","33.1","1020.36",NULL,"3","2","2.5","109.3359375"
